Inter_Spike_Interval
0.041150000000000034
0.04174999999999994
0.04115000000000005
0.05835000000000001
0.04874999999999993
0.06565000000000004
0.042849999999999944
0.04340000000000005
0.03789999999999999
0.06605
0.003650000000000042
0.0044999999999999485
0.02695000000000003
0.012199999999999989
0.005099999999999993
0.005800000000000027
0.004349999999999965
0.02915000000000001
0.0050000000000000044
0.042200000000000015
0.03049999999999997
0.005450000000000066
0.009099999999999997
0.04519999999999991
0.004950000000000121
0.027549999999999852
0.0062500000000002
0.03899999999999981
0.004250000000000198
0.003249999999999864
0.03489999999999993
0.004650000000000154
0.0341999999999999
0.11804999999999977
0.003450000000000397
0.02654999999999985
0.004450000000000065
0.04294999999999982
0.06810000000000005
0.02014999999999989
0.044499999999999984
0.020500000000000185
0.04184999999999994
0.013149999999999995
0.0038000000000002476
0.0027999999999996916
0.0032000000000003137
0.00474999999999981
0.003250000000000197
0.0034999999999998366
0.0050000000000001155
0.005749999999999922
0.010199999999999765
0.010550000000000281
0.0726
0.032200000000000006
0.03849999999999998
0.040200000000000014
0.07249999999999979
0.01695000000000002
0.04265000000000008
0.06800000000000006
0.06109999999999993
0.009050000000000002
0.007900000000000018
0.08210000000000006
0.026799999999999935
0.0059499999999999
0.02400000000000002
0.00670000000000015
0.04310000000000014
0.006699999999999484
0.05095000000000027
0.04305000000000003
0.003249999999999975
0.0024999999999995026
0.003249999999999975
0.0032500000000004192
0.004249999999999865
0.005999999999999783
0.0067500000000007
0.011949999999999683
0.005300000000000082
0.07919999999999972
0.04255000000000031
0.050750000000000295
0.005199999999999427
0.0439500000000006
0.005599999999999383
0.032200000000000006
0.05575000000000019
0.02784999999999993
0.07320000000000038
0.051049999999999596
0.014750000000000263
0.004750000000000032
0.03624999999999989
0.037799999999999834
0.0037000000000002586
0.05644999999999989
0.03149999999999986
0.016450000000000298
0.02774999999999972
0.029549999999999965
0.028750000000000053
0.0026000000000001577
0.0036999999999998145
0.007500000000000284
0.0041999999999999815
0.02124999999999977
0.008250000000000313
0.08054999999999968
0.04170000000000007
0.02515000000000045
0.055899999999999395
0.0048000000000003595
0.025849999999999707
0.06320000000000014
0.016900000000000137
0.024699999999999278
0.036750000000000504
0.05604999999999993
0.030750000000000277
0.025949999999999918
0.02475000000000005
0.03724999999999978
0.04554999999999998
0.004450000000000287
0.0461999999999998
0.04079999999999995
0.026499999999999524
0.018550000000000733
0.04420000000000002
0.03444999999999965
0.006000000000000227
0.0051000000000001044
0.003949999999999676
0.026750000000000274
0.04789999999999983
0.12729999999999997
0.08020000000000005
0.07675000000000054
0.10074999999999967
0.04544999999999977
